Year,Ticker,Company,dldte,company status,dlrsn,Current Assets(act),Assets Total(at),Capital Expenditures (capx),Common Equity Total (ceq),Cash and Short-Term Investments (che),Debt in Current Liabilities - Total (dlc),Long-Term Debt - Issuance (dltis),Long-Term Debt - Reduction (dltr),Long-Term Debt - Total (dltt),Cash Dividends Paid (dv),ebit,ebitda,Gross Profit (gp),Inventories - Total (invt),Short-Term Investments - Total (ivst),Current Liabilities - Total (lct),Liabilities - Total (lt),Net Income/Loss (ni),Notes Payable - Short-Term Borrowings (np),Operating Activities - Net Cash Flow (oancf),Operating Income After Depreciation (oiadp),"Property, Plant, and Equipment - Net (ppent)",Retained Earnings (re),Receivables - Total (rect),Revenue - Total (revt),Sales/Turnover - Net (sale),Stockholders Equity - Parent (seq),Special Items (spi),Deferred Taxes and Investment Tax Credit (txditc),Working Capital (wcap),Market Value - Total (mkvalt),Price Close - Fiscal Year (prcc_f),act_scaled,che_scaled,lct_scaled,dlc_scaled,np_scaled,wcap_scaled,ivst_scaled,ni_scaled,ebit_scaled,ebitda_scaled,gp_scaled,log_revt,oiadp_scaled,dltt_scaled,lt_scaled,ceq_scaled,seq_scaled,txditc_scaled,log_at,rect_scaled,invt_scaled,ppent_scaled,sale_scaled,oancf_scaled,capx_scaled,dv_scaled,dltr_scaled,dltis_scaled,log_mkvalt,prcc_f_scaled,re_scaled,spi_scaled,Market Value - Total (mkvalt)_naflag,Price Close - Fiscal Year (prcc_f)_naflag,Operating Activities - Net Cash Flow (oancf)_naflag,Deferred Taxes and Investment Tax Credit (txditc)_naflag,Retained Earnings (re)_naflag
2006.0,ROST,ROSS STORES INC,,A,,1514.956,2358.591,223.955,909.83,372.635,0.0,150.0,0.0,150.0,33.634,389.65,497.45,1360.483,1051.729,5.247,1083.257,1448.761,241.634,0.0,506.867,389.65,748.233,384.757,30.105,5570.21,5570.21,909.83,0.0,86.201,431.699,4513.7408,32.39,0.642313992,0.343995008,0.45928141,0.0,0.0,0.183032582,0.004843726,0.102448453,0.165204565,0.343362363,0.244242677,8.625367545,0.165204565,0.164865964,0.614248507,0.385751493,1.0,0.036547668,7.766243578,0.005404644,0.188813169,0.317237283,2.361668471,0.21490245659378843,0.441841745,0.139193988,0.0,0.063597292,8.41488153437303,1.3540913290496277,0.1631300212711742,0.0,0,0,0,0,0
2007.0,ROST,ROSS STORES INC,,A,,1398.001,2371.322,236.121,970.649,263.678,0.0,0.0,0.0,150.0,40.638,421.091,541.79,1477.691,1025.295,6.098,1010.605,1400.673,261.051,0.0,353.559,421.091,868.315,417.431,37.468,5975.212,5975.212,970.649,0.0,78.899,387.396,3908.8984,29.15,0.589544988,0.260911038,0.426177887,0.0,0.0,0.163367101,0.006034009,0.110086694,0.177576474,0.386806914,0.247303527,8.695542201,0.177576474,0.15453578,0.590671786,0.409328214,1.0,0.033272158,7.771624501,0.006270572,0.171591401,0.366173383,2.519780949,0.14909784499954035,0.667840445,0.155670731,0.0,0.0,8.271010874153053,1.8947026324341891,0.17603303136393958,0.0,0,0,0,0,0
2008.0,ROST,ROSS STORES INC,,A,,1313.715,2355.511,224.418,996.369,322.153,0.0,0.0,0.0,150.0,49.838,495.206,637.008,1671.365,881.058,0.798,955.259,1359.142,305.441,0.0,583.439,495.206,951.656,399.798,41.17,6486.139,6486.139,996.369,0.0,97.157,358.456,3746.5193,29.42,0.557719747,0.337241523,0.405542152,0.0,0.0,0.152177595,0.000835376,0.129670802,0.210232939,0.46868392,0.257682575,8.77757688,0.210232939,0.150546635,0.577005159,0.422994841,1.0,0.041246676,7.764937414,0.006347382,0.135837052,0.404012548,2.75360166,0.24769105302416333,0.384646895,0.163167355,0.0,0.0,8.228582501265807,3.1198303287380704,0.169728776473555,0.0,0,0,0,0,0
2009.0,ROST,ROSS STORES INC,,A,,1745.447,2768.633,158.487,1157.293,770.097,0.0,0.0,0.0,150.0,55.202,726.122,885.165,2015.978,872.498,1.754,1190.514,1611.34,442.757,0.0,888.384,726.122,942.999,511.02,44.234,7184.213,7184.213,1157.293,0.0,96.283,554.933,5646.129,45.93,0.630436392,0.646860936,0.430000654,0.0,0.0,0.200435739,0.001473313,0.159918993,0.262267336,0.549334715,0.280612226,8.879780443,0.262267336,0.129612812,0.581998409,0.418001591,1.0,0.034776368,7.926470099,0.006157111,0.121446566,0.340600939,2.594859268,0.320874597680516,0.178399206,0.124677871,0.0,0.0,8.638725456586428,2.88686360779384,0.1845748425305918,0.0,0,0,0,0,0
2010.0,ROST,ROSS STORES INC,,A,,2043.239,3116.204,198.651,1332.692,837.128,0.0,0.0,0.0,150.0,77.321,906.59,1067.283,2297.058,1086.917,3.204,1352.32,1783.512,554.797,0.0,673.066,906.59,983.776,637.193,45.384,7866.1,7866.1,1332.692,0.0,91.203,690.919,7697.7076,65.2,0.655682041,0.619030999,0.433963887,0.0,0.0,0.221718155,0.002369262,0.178036162,0.29092768,0.598416495,0.292019934,8.970444786,0.29092768,0.112554139,0.572334802,0.427665198,1.0,0.029267339,8.044691725,0.005769568,0.138177369,0.315696918,2.524257077,0.21598906875159649,0.295143418,0.139368093,0.0,0.0,8.948677849230364,3.7449741527857556,0.2044773063637682,0.0,0,0,0,0,0
2011.0,ROST,ROSS STORES INC,,A,,1924.371,3301.209,416.271,1493.012,669.182,0.0,0.0,0.0,150.0,102.042,1063.466,1223.358,2527.423,1130.07,19.347,1346.052,1808.197,657.17,0.0,820.105,1063.466,1241.722,764.11,50.848,8608.291,8608.291,1493.012,0.0,108.52,578.319,11529.2285,50.82,0.582929163,0.497144241,0.407745162,0.0,0.0,0.175184001,0.014373145,0.199069492,0.322144402,0.676562344,0.293603341,9.060597248,0.322144402,0.100468047,0.547737814,0.452262186,1.0,0.032872805,8.102346917,0.005906864,0.131276928,0.376141589,2.607617694,0.24842565254123566,0.507582566,0.155274891,0.0,0.0,9.352640698621942,2.4705882352941178,0.2314636849711727,0.0,0,0,0,0,0
2012.0,ROST,ROSS STORES INC,,A,,2031.427,3670.561,424.434,1766.863,667.789,0.0,0.0,0.0,150.0,125.694,1271.751,1457.242,2895.128,1209.237,21.028,1422.582,1903.698,786.763,0.0,979.644,1271.751,1493.284,989.845,59.617,9721.065,9721.065,1766.863,0.0,84.301,608.845,13177.0437,59.7,0.553437744,0.469420392,0.38756528,0.0,0.0,0.165872465,0.014781573,0.214344074,0.346473196,0.765479609,0.297820043,9.182153323,0.346473196,0.084896226,0.518639521,0.481360479,1.0,0.022966789,8.208372191,0.006132764,0.124393469,0.406827185,2.648386718,0.26689217261339615,0.433253304,0.159760945,0.0,0.0,9.486231480924362,2.7864644107351224,0.2696713118239964,0.0,0,0,0,0,0
2013.0,ROST,ROSS STORES INC,,A,,1867.159,3896.797,550.515,2007.302,455.908,0.0,0.0,0.0,150.0,147.917,1343.063,1549.174,3075.54,1257.155,32.74,1393.057,1889.495,837.304,0.0,1022.003,1343.063,1875.299,1191.136,62.612,10230.353,10230.353,2007.302,0.0,58.871,474.102,14493.3522,67.91,0.479152237,0.327271605,0.357487701,0.0,0.0,0.121664536,0.023502269,0.214869802,0.34465819,0.819887854,0.300628923,9.233212108,0.34465819,0.074727171,0.484884124,0.515115876,1.0,0.015107536,8.268166801,0.006120219,0.122884812,0.481241132,2.625323567,0.26226744682876735,0.538662802,0.176658657,0.0,0.0,9.581445354314118,2.7493927125506072,0.3056705288984774,0.0,0,0,0,0,0
2014.0,ROST,ROSS STORES INC,,A,,2262.79,4703.134,646.691,2279.21,716.821,0.0,245.676,0.0,398.375,168.454,1488.35,1721.309,3336.68,1372.675,20.213,1659.368,2423.924,924.724,0.0,1372.865,1488.35,2273.752,1422.054,73.278,11041.677,11041.677,2279.21,0.0,86.681,603.422,19027.0737,91.71,0.481123863,0.431984346,0.352821757,0.0,0.0,0.128302107,0.012181144,0.19661868,0.316459195,0.710133239,0.302189604,9.309522772,0.316459195,0.174786439,0.515384848,0.484615152,1.0,0.018430476,8.456196976,0.006636492,0.12431762,0.48345465,2.347727494,0.2919042919040793,0.471052143,0.182166787,0.0,0.052236658,9.853618175475901,3.740974913318376,0.30236306258762774,0.0,0,0,0,0,0
2015.0,ROST,ROSS STORES INC,,A,,2372.195,4869.119,366.96,2471.991,779.109,0.0,0.0,0.0,396.025,192.312,1624.371,1899.199,3637.954,1419.104,17.507,1602.847,2397.128,1020.661,0.0,1326.252,1624.371,2342.906,1575.164,73.627,11939.999,11939.999,2471.991,0.0,130.088,769.348,22635.5921,56.26,0.487191831,0.48607821,0.329186245,0.0,0.0,0.158005586,0.01092244,0.209619235,0.333606757,0.792281013,0.30468629,9.387733052,0.333606757,0.160204871,0.49231247,0.50768753,1.0,0.026716948,8.490873651,0.006166416,0.118852941,0.481176574,2.452188784,0.2723802807037577,0.276689498,0.188419074,0.0,0.0,10.02727881813186,2.543399638336347,0.32350082222266496,0.0,0,0,0,0,0
2016.0,ROST,ROSS STORES INC,,A,,2813.049,5309.351,297.88,2748.017,1125.241,0.0,0.0,0.0,396.493,214.64,1802.644,2105.159,3995.567,1512.886,13.642,1752.506,2561.334,1117.654,0.0,1558.851,1802.644,2328.048,1801.229,75.154,12866.757,12866.757,2748.017,0.0,121.385,1060.543,25908.0462,66.11,0.529829164,0.642075405,0.330079138,0.0,0.0,0.199750026,0.007784281,0.210506708,0.339522476,0.821899448,0.310534115,9.462480004,0.339522476,0.144283314,0.482419414,0.517580586,1.0,0.022862493,8.577413214,0.005840943,0.117580988,0.438480711,2.423414274,0.29360481158619955,0.191089463,0.192045123,0.0,0.0,10.162308863534196,3.127468836483194,0.33925596555963244,0.0,0,0,0,0,0
2017.0,ROST,ROSS STORES INC,,A,,3151.157,5722.051,371.423,3049.308,1302.653,84.973,0.0,0.0,311.994,247.526,2048.396,2361.559,4405.257,1641.735,12.359,1926.402,2672.743,1362.753,0.0,1681.278,2048.396,2382.464,2071.427,87.868,14134.732,14134.732,3049.308,0.0,85.806,1224.755,31276.727,82.39,0.550704109,0.676210365,0.33666285,0.014850095,0.0,0.214041259,0.006415587,0.238158136,0.357982828,0.883571297,0.311661869,9.556461055,0.357982828,0.102316329,0.467095278,0.532904722,1.0,0.014995672,8.652257334,0.00621646,0.116149001,0.416365391,2.470221255,0.2938243647251658,0.220917064,0.181636731,0.0,0.0,10.350629553634695,3.5239520958083834,0.36200778357270846,0.0,0,0,0,0,0
2018.0,ROST,ROSS STORES INC,,A,,3404.019,6073.691,413.898,3305.746,1424.714,0.0,0.0,85.0,312.44,337.189,2040.714,2371.071,4587.621,1750.442,11.802,2009.484,2767.945,1587.457,0.0,2066.677,2040.714,2475.201,2298.762,96.711,14983.541,14983.541,3305.746,0.0,124.308,1394.535,33922.453,92.12,0.560453108,0.708994946,0.330850549,0.0,0.0,0.22960256,0.00587315,0.261366112,0.335992397,0.856617816,0.306177358,9.614774349,0.335992397,0.094514219,0.455727004,0.544272996,1.0,0.020466632,8.711886403,0.006454482,0.116824321,0.407528305,2.466958066,0.34026706330631573,0.200272224,0.212408273,0.272052234,0.0,10.431832404508057,4.309707602339182,0.3784785890490643,0.0,0,0,0,0,0
2019.0,ROST,ROSS STORES INC,,A,,3432.828,9348.367,555.483,3359.249,1361.44,564.481,0.0,0.0,2923.419,369.793,2146.182,2497.074,4853.778,1832.339,10.235,2701.934,5989.118,1660.928,0.0,2171.546,2146.182,5707.218,2330.702,102.236,16039.073,16039.073,3359.249,0.0,149.679,730.894,40026.5873,112.19,0.367211514,0.503876112,0.289027378,0.060382845,0.0,0.078184136,0.003788027,0.177670389,0.229578278,0.416935181,0.302622103,9.682845433,0.229578278,0.870259692,0.640659272,0.359340728,1.0,0.016011246,9.143063919,0.006374184,0.114242201,0.610504273,1.71570853,0.23229147935676892,0.255800706,0.222642402,0.0,0.0,10.597299194792498,5.475353831137141,0.24931648490051794,0.0,0,0,0,0,0
2020.0,ROST,ROSS STORES INC,,A,,6692.491,12717.867,405.433,3290.64,4905.004,663.03,2965.115,775.009,5069.769,101.404,568.663,932.908,3196.236,1508.982,85.711,3967.033,9427.227,85.382,0.0,2245.933,568.663,5795.315,2185.801,115.067,12531.565,12531.565,3290.64,-378.953,121.867,2725.458,39675.2189,111.29,0.526227472,1.236441441,0.31192597,0.052133742,0.0,0.214301502,0.02160582,0.006713547,0.044713709,0.098958899,0.255054816,9.436085736,0.044713709,1.540663518,0.741258499,0.258741501,1.0,0.009582346,9.450841761,0.009182173,0.120414489,0.455682938,0.98535116,0.17659667301128404,0.180518742,1.187650793,0.152868701,0.233145621,10.588482062707682,5.1203128594432945,0.1718685216632632,-0.029796899,0,0,0,0,0
2021.0,ROST,ROSS STORES INC,,A,,7473.176,13640.256,557.84,4060.05,4933.768,630.517,0.0,65.0,4991.622,405.123,2332.868,2693.532,5568.001,2262.273,11.403,4214.929,9580.206,1722.589,0.0,1738.849,2332.868,5925.799,2874.898,119.247,18916.244,18916.244,4060.05,0.0,137.642,3258.247,34380.63,97.75,0.547876521,1.170545933,0.30900659,0.046224719,0.0,0.23886993,0.002705384,0.126287146,0.171028168,0.281155958,0.294350242,9.847829166,0.171028168,1.229448406,0.702347962,0.297652038,1.0,0.010090866,9.520854009,0.006303947,0.119594196,0.434434588,1.38679538,0.12747920566886722,0.320809915,0.235182623,0.013021819,0.0,10.445248603376276,4.560298577093538,0.2107656923741021,0.0,0,0,0,0,0
2022.0,ROST,ROSS STORES INC,,A,,6904.719,13416.463,654.07,4288.583,4564.553,655.976,0.0,0.0,5050.471,431.295,1990.331,2384.986,5144.254,2023.495,12.677,3636.246,9127.88,1512.041,0.0,1689.373,1990.331,6279.661,3049.656,145.694,18695.829,18695.829,4288.583,0.0,217.059,3268.473,40509.9771,118.19,0.514645253,1.255292684,0.271028661,0.048893363,0.0,0.243616593,0.003486288,0.112700419,0.148349904,0.261285863,0.27515517,9.836109216,0.148349904,1.17765495,0.68034921,0.31965079,1.0,0.016178556,9.504312346,0.007792861,0.10823243,0.468056372,1.393499091,0.1259179114495378,0.38716731,0.285240281,0.0,0.0,10.609303570904055,8.748334566987417,0.2273070033435787,0.0,0,0,0,0,0
2023.0,ROST,ROSS STORES INC,,A,,7398.138,14300.109,762.812,4871.326,4886.935,933.338,0.0,0.0,4814.366,454.814,2307.663,2727.095,5994.772,2192.22,14.489,4185.796,9428.783,1874.52,0.0,2514.49,2307.663,6658.742,3548.667,130.766,20376.941,20376.941,4871.326,0.0,196.238,3212.342,47017.9282,140.28,0.517348364,1.167504341,0.292710776,0.065267894,0.0,0.224637588,0.003461468,0.131084316,0.161373805,0.289230858,0.294193913,9.922208271,0.161373805,0.988307085,0.659350429,0.340649571,1.0,0.013722832,9.568092366,0.006417352,0.107583371,0.465642744,1.424950048,0.1758371212415234,0.303366488,0.24262958,0.0,0.0,10.758284259022064,8.772983114446529,0.24815663992491244,0.0,0,0,0,0,0
2024.0,ROST,ROSS STORES INC,,A,,7538.696,14905.332,720.104,5509.195,4747.831,1403.068,0.0,250.0,4279.361,488.721,2524.011,2970.799,6315.501,2444.513,17.087,4661.825,9396.137,2090.73,0.0,2356.988,2524.011,7087.261,4128.207,144.482,21129.219,21129.219,5509.195,61.575,187.04,2876.871,49506.0853,150.56,0.50577176,1.018448998,0.312762238,0.094131952,0.0,0.193009522,0.003665303,0.140267255,0.169336114,0.31617238,0.298898932,9.958459475,0.169336114,0.776767023,0.630387636,0.369612364,1.0,0.01254853,9.609541368,0.006838019,0.115693486,0.475484947,1.417561112,0.15813052671352773,0.305518738,0.233756152,0.058419937,0.0,10.809850876354385,6.763701707097933,0.27696176106644255,0.004131072,0,0,0,0,0
2000.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,21.44,140.884,20.196,39.473,8.618,4.387,53.133,58.967,74.025,0.0,8.804,16.869,41.18,2.607,0.301,23.624,101.411,15.431,0.0,8.1,8.804,72.159,-13.911,4.444,189.17,189.17,39.473,0.0,0.0,-2.184,192.4759,12.74,0.152181937,0.36479851,0.167684052,0.031139093,0.0,-0.015502115,0.01274128,0.109529826,0.062491127,0.166342902,0.217687794,5.247918409,0.062491127,1.875332506,0.719819142,0.280180858,1.0,0.0,4.955009822,0.023492097,0.013781255,0.512187331,1.342735868,0.05749410862837512,2.493333333,0.0,0.796582236,0.377140058,5.25997095108512,1.1581818181818182,-0.09874080804065757,0.0,0,0,0,0,0
2001.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,28.881,154.441,18.675,46.978,19.154,5.078,6.376,4.702,75.01,0.0,18.741,29.232,50.737,2.746,0.162,28.224,107.463,7.724,0.0,25.539,18.741,82.451,-6.487,2.722,224.485,224.485,46.978,0.0,0.0,0.657,192.4759,12.74,0.187003451,0.67864229,0.182749399,0.03287987,0.0,0.004254052,0.005739796,0.050012626,0.121347311,0.272019207,0.226015101,5.418253638,0.121347311,1.596704841,0.695819115,0.304180885,1.0,0.0,5.046266238,0.012125532,0.012232443,0.533867302,1.453532417,0.165364119631445,0.731234582,0.0,0.062684975,0.041284374,5.25997095108512,0.8853370396108409,-0.042003095033054695,0.0,0,0,0,0,0
2002.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,14.674,169.626,39.649,98.989,5.04,1.828,18.769,58.876,38.152,0.0,21.265,34.148,60.773,3.289,0.243,27.861,70.637,8.263,0.0,29.114,21.265,110.177,-3.959,1.799,274.41,274.41,98.989,-3.541,0.0,-13.187,192.4759,12.74,0.086507965,0.18089803,0.164249584,0.01077665,0.0,-0.07774162,0.008721869,0.048713051,0.125364036,0.483429364,0.221467877,5.618260896,0.125364036,0.385416561,0.416427906,0.583572094,1.0,0.0,5.139474027,0.006555884,0.011985715,0.649528964,1.617735489,0.171636423661467,1.361853404,0.0,1.543195638,0.110649311,5.25997095108512,1.0,-0.023339582375343403,-0.020875338,0,0,0,0,0
2003.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,17.557,210.213,54.645,133.641,4.871,1.422,38.0,42.057,36.206,0.0,26.68,42.806,70.841,4.357,0.851,35.07,76.572,15.734,0.0,39.935,26.68,151.061,11.571,2.318,328.607,328.607,133.641,-0.258,0.0,-17.513,486.6059,30.47,0.083520049,0.138893641,0.166830786,0.006764567,0.0,-0.083310737,0.024265754,0.074847892,0.126918887,0.55902941,0.215579705,5.797901036,0.126918887,0.270919852,0.364259109,0.635740891,1.0,0.0,5.352867103,0.007054019,0.013258999,0.71860922,1.563209697,0.18997397877391028,1.368348566,0.0,1.161603049,0.18076903,6.187454555224539,1.642144974400431,0.055044169485236404,-0.001227327,0,0,0,0,0
2004.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,21.677,264.501,70.652,161.733,6.125,3.148,22.948,12.861,44.595,0.0,37.616,58.686,96.567,5.422,1.145,41.576,102.768,23.381,0.0,55.521,37.616,205.304,40.237,4.124,409.064,409.064,161.733,0.257,0.0,-19.899,863.3266,53.47,0.081954322,0.14732057,0.157186551,0.011901656,0.0,-0.07523223,0.027539927,0.088396641,0.142214963,0.571053246,0.236068195,6.016313245,0.142214963,0.275732225,0.388535393,0.611464607,1.0,0.0,5.581618607,0.010081552,0.01325465,0.776193663,1.546549919,0.2099084691551261,1.272527512,0.0,0.28839556,0.086759596,6.760793066767261,2.656894409937888,0.15212418856639484,0.000971641,0,0,0,0,0
2005.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,23.864,334.421,83.825,204.859,4.888,2.861,62.288,54.857,55.663,0.0,45.833,71.948,114.864,6.485,1.548,53.293,129.562,27.386,0.0,65.433,45.833,270.279,67.632,5.105,486.023,486.023,204.859,-1.543,0.0,-29.429,838.9545,50.96,0.071359155,0.091719363,0.159359012,0.008555085,0.0,-0.087999856,0.029046967,0.08189079,0.1370518,0.555317145,0.236334494,6.18831135,0.1370518,0.271713715,0.387421843,0.612578157,1.0,0.0,5.815386459,0.010503618,0.01334299,0.808199844,1.453326795,0.19566055959404466,1.281081412,0.0,0.985520004,0.186256246,6.732156473768988,2.36144578313253,0.2022361035939729,-0.004613945,0,0,0,0,0
2011.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,80.647,592.976,44.085,294.698,35.036,10.132,188.5,190.025,146.799,0.0,29.401,84.673,194.261,18.04,0.0,106.486,298.278,20.577,0.0,95.697,29.401,402.36,199.855,16.172,914.85,914.85,294.698,-1.4,1.776,-25.839,403.8383,27.7,0.136003818,0.329019777,0.179578937,0.017086695,0.0,-0.043575119,0.0,0.034701236,0.049582108,0.283872763,0.212341914,6.819852596,0.049582108,0.498133683,0.503018672,0.496981328,1.0,0.002995062,6.386838915,0.017677215,0.01971908,0.678543482,1.542811176,0.16138427187609616,0.460672748,0.0,1.294457047,0.317888076,6.001014550315977,1.3466212931453572,0.3370372493996384,-0.002360972,0,0,0,0,0
2012.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,74.504,597.132,59.96,306.919,22.44,0.784,125.0,147.049,134.211,0.0,45.209,100.677,214.949,18.371,0.0,102.283,290.213,28.331,0.0,94.379,45.209,413.258,228.517,17.244,977.132,977.132,306.919,-2.919,4.738,-27.779,494.0247,35.29,0.124769733,0.219391297,0.171290435,0.001312943,0.0,-0.046520702,0.0,0.047445121,0.075710228,0.346907272,0.219979491,6.88564463,0.075710228,0.437284756,0.486011468,0.513988532,1.0,0.007934594,6.393811465,0.017647565,0.01880094,0.692071435,1.636375207,0.15805383064381076,0.635310821,0.0,1.095655349,0.20933395,6.202585515937964,1.6471411901983664,0.3826909293087626,-0.004888366,0,0,0,0,0
2013.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,80.646,634.645,78.876,347.403,17.108,0.826,141.5,188.783,87.888,0.0,45.44,103.64,234.339,21.992,0.0,139.912,287.242,32.239,0.0,113.529,45.44,444.727,260.726,22.828,1017.247,1017.247,347.403,-1.626,3.017,-59.266,1055.299,73.54,0.127072615,0.12227686,0.220457106,0.001301515,0.0,-0.093384491,0.0,0.050798478,0.071599083,0.360810745,0.23036588,6.9258378,0.071599083,0.252985726,0.452602636,0.547397364,1.0,0.004753839,6.454640231,0.022440961,0.021619135,0.700749238,1.602859867,0.1788858338126039,0.694765214,0.0,2.147995176,0.222959292,6.961579418078756,2.9773279352226725,0.41082179801306246,-0.002562062,0,0,0,0,0
2014.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,99.932,735.889,107.703,359.771,22.408,0.583,231.0,171.817,147.313,0.0,52.828,117.407,258.518,25.947,0.0,163.669,376.118,32.561,0.0,123.581,52.828,496.262,291.388,23.74,1146.102,1146.102,359.771,-8.144,1.691,-63.737,1080.9599,76.975,0.135797654,0.136910472,0.222409901,0.000792239,0.0,-0.086612247,0.0,0.044247162,0.071788001,0.312154696,0.225562821,7.044994041,0.071788001,0.409463242,0.511106974,0.488893026,1.0,0.002297901,6.60243727,0.020713689,0.022639346,0.674370727,1.55743869,0.16793429443842753,0.871517466,0.0,1.166339698,0.313906037,6.985604721669016,3.1399143381603096,0.3959673265940923,-0.011066886,0,0,0,0,0
2016.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,92.846,918.545,163.767,348.053,11.732,0.658,366.5,233.642,347.18,0.0,17.97,104.665,277.575,29.899,0.0,141.009,570.492,11.725,0.0,98.957,17.97,656.439,347.733,24.166,1296.441,1296.441,348.053,-6.4,0.465,-48.163,723.4992,56.4,0.101079425,0.083200363,0.153513437,0.00071635,0.0,-0.052434012,0.0,0.012764753,0.019563549,0.183464448,0.214105385,7.168149142,0.019563549,0.997491761,0.621082255,0.378917745,1.0,0.000506235,6.823878982,0.018640262,0.023062368,0.714650888,1.411407171,0.10773233755559063,1.65493093,0.0,0.672970793,0.399000593,6.584099440334922,2.6681174160891263,0.37856936785895084,-0.006967541,0,0,0,0,0
2017.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,104.804,910.615,83.531,387.435,17.714,0.741,186.55,257.215,276.572,0.0,39.032,131.577,294.08,29.553,0.0,160.339,523.18,30.019,0.0,156.607,39.032,638.151,379.194,26.499,1380.929,1380.929,387.435,0.0,0.742,-55.535,730.6056,56.4,0.115091449,0.110478424,0.176077706,0.000813736,0.0,-0.060986257,0.0,0.032965633,0.04286334,0.251494705,0.212958088,7.231235628,0.04286334,0.713853937,0.574534792,0.425465208,1.0,0.000814834,6.815217752,0.019189256,0.021400811,0.700791224,1.516479522,0.17197937657517173,0.533379734,0.0,0.930010992,0.20486155,6.593873779264738,2.4123182207014544,0.41641527978344306,0.0,0,0,0,0,0
2018.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,98.549,843.941,50.271,382.805,18.569,0.786,215.5,289.238,202.789,0.0,0.519,95.89,272.567,27.37,0.0,171.149,461.136,-6.419,0.0,126.295,0.519,565.142,371.54,25.034,1338.563,1338.563,382.805,-11.004,0.847,-72.6,346.5851,26.72,0.116772381,0.108496106,0.202797352,0.000931345,0.0,-0.086024971,0.0,-0.007605982,0.000614972,0.207942993,0.203626576,7.20009872,0.000614972,0.529744909,0.546407865,0.453592135,1.0,0.001003625,6.739266802,0.018702146,0.020447301,0.669646338,1.586085994,0.14964908684374856,0.398044261,0.0,1.426300243,0.255349604,5.848128387321098,1.2500584795321636,0.44024404549607143,-0.013038826,0,0,0,0,0
2019.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,105.487,1237.58,57.309,360.52,30.045,42.699,273.5,261.063,672.31,0.0,-5.436,86.354,256.558,26.424,0.0,194.586,877.06,-7.903,0.0,57.915,-5.436,944.261,348.893,27.68,1315.014,1315.014,360.52,-7.691,0.911,-89.099,426.7175,33.02,0.08523651,0.154404736,0.157231048,0.034502012,0.0,-0.071994538,0.0,-0.00638585,-0.004392443,0.098458486,0.195099064,7.18236275,-0.004392443,1.864834128,0.708689539,0.291310461,1.0,0.000736114,7.121720841,0.021049206,0.020094083,0.762989867,1.062568884,0.04679697474102684,0.98953639,0.0,0.388307477,0.220995814,6.0561222017738725,1.6115178135675943,0.28191551253252317,-0.006214548,0,0,0,0,0
2020.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,86.908,974.739,22.132,120.713,16.116,64.967,211.0,247.501,626.185,0.0,-141.108,-53.551,73.413,23.802,0.0,202.554,854.026,-276.068,0.0,20.233,-141.108,852.606,77.194,33.172,868.715,868.715,120.713,-134.038,0.0,-115.646,298.988,19.23,0.089160278,0.079563968,0.20780332,0.066650662,0.0,-0.118643042,0.0,-0.283222483,-0.144764906,-0.06270418,0.084507577,6.768165572,-0.144764906,5.187386611,0.876158643,0.123841357,1.0,0.0,6.883195133,0.038185136,0.027399089,0.874701843,0.891228319,0.02075735145510747,1.093856571,0.0,0.395252202,0.216468203,5.700403438806041,0.8847481021394066,0.07919453310065566,-0.137511683,0,0,0,0,0
2021.0,RRGB,RED ROBIN GOURMET BURGERS,,A,,102.156,928.998,42.261,76.974,22.75,59.728,192.5,188.845,613.164,0.0,-32.594,50.844,186.968,25.219,0.0,223.3,852.024,-50.002,0.0,47.292,-32.594,796.825,27.197,37.224,1162.078,1162.078,76.974,-4.103,0.0,-121.144,259.8847,16.53,0.109963638,0.101880878,0.240366502,0.064292926,0.0,-0.130402864,0.0,-0.053823582,-0.035085113,0.059674375,0.160891093,7.058825218,-0.035085113,7.965858602,0.917142986,0.082857014,1.0,0.0,6.835182436,0.032032273,0.021701641,0.857725205,1.250893974,0.050906460509064604,0.893618371,0.0,0.307984487,0.207212502,5.560238071118919,0.7711686494051784,0.029275628149899136,-0.004416586,0,0,0,0,0
